Season_fall-winter_sum,Season_spring-fall_sum,Season_spring-summer_sum,TotalPrice,Quantity,ShipCharge,TotalMallCouponDiscount,Week_Friday,Week_Monday,Week_Saturday,Week_Sunday,Week_Thursday,Week_Tuesday,Week_Wednesday,Holiday_Flag,SaleEventFlag_yahoo,SaleEventFlag_rakuten,Average_Temperature,Maximum Temperature,Minimum Temperature,Total Precipitation (mm),Brand_Price_Range_Very Low,Brand_Price_Range_Low,Brand_Price_Range_Medium,Brand_Price_Range_High,Brand_Price_Range_Very High,Brand_Price_Range_Extremely High,Category_Outer,Category_Suit,Category_Tops,Category_Bottoms,Category_Dress,Category_Accessory
1,0,0,12900,1,0,0,0,0,0,0,0,0,1,0,1,0,12.4,17.3,8.3,0.0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,23010,2,0,0,0,0,0,0,1,0,0,0,1,0,12.8,17.7,7.7,0.0,0,1,0,1,0,0,0,1,0,1,0,0
1,0,0,3280,1,0,500,1,0,0,0,0,0,0,0,1,0,13.2,17.9,9.2,0.0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,6600,1,600,0,0,0,1,0,0,0,0,1,1,0,13.7,18.5,8.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0
3,0,0,50080,3,0,500,0,0,0,1,0,0,0,1,1,0,11.6,13.7,10.3,6.0,0,1,0,0,0,2,2,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.4,17.8,10.8,3.0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,25350,3,600,5124,0,0,0,0,0,1,0,0,1,0,15.4,20.4,10.1,0.0,1,0,1,1,0,0,1,0,0,1,0,1
4,0,1,79800,5,0,23940,0,0,0,0,0,0,1,1,1,0,11.7,15.3,10.3,42.0,0,1,2,2,0,0,2,0,2,0,1,0
2,1,0,22350,3,600,0,0,0,0,0,1,0,0,0,1,0,15.3,20.9,9.5,0.5,0,1,1,1,0,0,2,0,0,1,0,0
1,1,0,8880,2,600,0,1,0,0,0,0,0,0,0,1,0,13.5,17.8,10.5,0.5,0,2,0,0,0,0,0,0,1,0,0,1
0,1,0,5299,1,600,0,0,0,1,0,0,0,0,1,1,0,12.7,16.6,10.5,1.0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,20000,2,0,0,0,0,0,1,0,0,0,1,1,0,14.4,19.2,10.8,0.0,0,1,1,0,0,0,0,0,1,1,0,0
3,1,0,19870,4,0,2490,0,1,0,0,0,0,0,0,1,0,11.7,14.3,8.4,0.0,0,1,3,0,0,0,0,0,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16.7,21.3,11.6,10.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,15400,1,0,1000,0,0,0,0,0,0,1,0,0,0,16.6,20.6,13.4,32.5,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.1,13.6,8.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.4,13.3,6.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,26779,3,600,200,0,0,1,0,0,0,0,1,1,0,7.8,11.7,5.4,0.0,0,3,0,0,0,0,2,0,0,0,0,1
22,2,8,269090,32,600,32322,0,0,0,1,0,0,0,1,1,0,10.2,15.9,4.9,0.0,1,8,6,4,3,10,4,0,7,12,6,3
15,3,3,211079,21,600,18585,0,1,0,0,0,0,0,0,1,1,7.6,10.3,5.2,19.5,2,3,1,10,1,4,8,1,6,3,1,2
4,0,1,44110,5,600,3777,0,0,0,0,0,1,0,0,1,1,6.1,8.6,4.1,9.5,1,2,1,1,0,0,1,0,2,1,0,1
3,0,0,52300,3,0,2000,0,0,0,0,0,0,1,0,1,1,8.5,14.2,3.6,0.0,0,0,1,0,1,2,3,1,0,0,0,0
4,0,1,109400,5,0,7900,0,0,0,0,1,0,0,0,1,1,9.3,14.9,4.3,0.0,0,1,3,0,1,1,4,1,0,0,1,0
3,0,0,17060,3,0,3000,1,0,0,0,0,0,0,0,1,1,9.3,13.8,5.0,0.0,2,0,1,0,0,0,1,0,0,0,0,2
12,2,7,142725,21,1800,25030,0,0,1,0,0,0,0,1,1,1,10.4,15.8,5.0,0.0,3,4,5,3,1,5,2,0,1,9,2,7
0,0,1,12880,1,0,1000,0,0,0,1,0,0,0,1,1,1,9.5,15.2,6.4,0.0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,1,18751,2,600,640,0,1,0,0,0,0,0,0,1,0,8.2,11.8,5.8,0.0,0,0,1,0,0,1,0,0,0,2,0,0
1,0,0,6210,1,600,311,0,0,0,0,0,1,0,0,1,0,7.2,10.1,5.3,3.5,0,1,0,0,0,0,0,0,1,0,0,0
2,0,0,29040,2,0,0,0,0,0,0,0,0,1,0,1,0,9.2,15.4,4.9,0.0,0,0,1,0,1,0,2,0,0,0,0,0
3,0,0,44300,3,600,0,0,0,0,0,1,0,0,0,1,0,7.0,12.4,3.0,0.0,0,0,1,1,1,0,2,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.2,14.1,2.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,10800,1,0,0,0,0,1,0,0,0,0,1,1,0,6.7,10.1,4.5,3.5,0,0,0,1,0,0,1,0,0,0,0,0
2,0,0,30350,2,0,578,0,0,0,1,0,0,0,1,1,0,6.5,11.3,2.8,2.5,0,0,1,1,0,0,2,0,0,0,0,0
0,0,1,12900,1,0,0,0,1,0,0,0,0,0,0,1,0,4.9,10.1,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,3980,1,0,0,0,0,0,0,0,1,0,0,0,0,5.4,10.9,0.8,0.0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5,9.9,2.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,53429,5,1800,0,0,0,0,0,1,0,0,0,1,0,7.2,10.7,4.1,17.5,0,1,1,1,2,0,1,0,2,2,0,0
0,1,0,15180,1,0,759,1,0,0,0,0,0,0,0,1,0,5.4,8.4,2.2,0.0,0,0,1,0,0,0,1,0,0,0,0,0
3,2,3,53499,8,600,111,0,0,1,0,0,0,0,1,1,0,6.2,11.5,-0.1,0.0,0,1,1,1,1,4,1,0,7,0,0,0
1,0,0,5500,1,0,0,0,0,0,1,0,0,0,1,1,0,6.9,13.1,1.8,0.0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,0,15386,2,600,111,0,1,0,0,0,0,0,0,1,0,6.3,11.4,1.8,0.0,1,0,0,0,0,1,1,0,0,1,0,0
1,0,0,11000,1,0,0,0,0,0,0,0,1,0,0,1,0,6.8,12.3,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,3,97275,12,0,1050,0,0,0,0,0,0,1,0,1,0,6.5,11.9,2.8,0.0,1,3,5,0,2,1,6,0,1,3,2,0
1,0,1,13600,2,600,200,0,0,0,0,1,0,0,0,1,0,8.1,13.7,2.9,0.0,0,1,1,0,0,0,0,0,0,1,1,0
1,0,3,45750,4,0,0,1,0,0,0,0,0,0,0,0,0,6.6,11.8,2.8,0.0,0,0,1,0,1,2,1,0,2,1,0,0
3,0,1,32090,4,1800,0,0,0,1,0,0,0,0,1,1,0,5.7,10.5,3.1,0.0,0,0,4,0,0,0,1,0,0,3,0,0
1,1,1,27750,3,0,0,0,0,0,1,0,0,0,1,1,0,6.6,13.0,0.9,0.0,0,0,0,1,1,1,2,0,1,0,0,0
2,1,0,44400,3,0,1000,0,1,0,0,0,0,0,1,1,0,6.2,12.1,2.0,0.0,0,0,3,0,0,0,3,0,0,0,0,0
3,1,1,31720,5,0,0,0,0,0,0,0,1,0,0,0,0,5.8,11.0,0.5,0.0,0,2,0,0,1,2,2,1,1,1,0,0
0,0,1,11000,1,0,0,0,0,0,0,0,0,1,0,0,0,5.6,11.0,1.3,0.0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,6,82460,7,0,3400,0,0,0,0,1,0,0,0,1,0,5.9,10.6,2.6,0.0,0,3,2,1,1,0,1,0,1,2,3,0
2,0,4,48160,6,1200,4395,1,0,0,0,0,0,0,0,1,0,5.3,9.9,0.0,0.0,0,1,2,0,3,1,1,1,2,1,1,1
1,0,3,31940,4,0,0,0,0,1,0,0,0,0,1,1,0,6.0,10.4,3.0,0.0,0,1,0,2,1,0,1,0,0,3,0,0
1,0,0,16250,1,0,0,0,0,0,1,0,0,0,1,1,0,7.0,12.5,1.6,0.0,0,0,0,0,0,1,1,0,0,0,0,0
4,0,1,57915,5,0,4700,0,1,0,0,0,0,0,1,1,0,8.0,13.9,2.4,0.0,1,1,1,1,1,0,1,0,1,1,2,0
8,2,2,116850,12,0,51221,0,0,0,0,0,1,0,0,0,1,6.3,9.9,2.8,0.0,0,4,2,3,2,1,6,2,1,1,2,0
3,1,1,70950,5,0,64440,0,0,0,0,0,0,1,0,1,1,5.4,10.7,1.5,0.0,0,0,0,1,2,2,3,1,0,1,0,0
0,1,0,26800,1,0,8040,0,0,0,0,1,0,0,0,1,1,6.1,12.6,1.3,0.0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,7500,1,0,0,1,0,0,0,0,0,0,0,1,1,8.7,14.0,3.1,0.0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,2,25600,3,1200,0,0,0,1,0,0,0,0,1,1,1,9.5,14.2,7.1,1.5,0,2,0,1,0,0,0,0,1,2,0,0
0,1,1,38400,2,0,23040,0,0,0,1,0,0,0,1,1,1,10.3,12.0,7.6,3.0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,2,10800,2,1200,200,0,1,0,0,0,0,0,0,1,1,6.3,7.7,3.6,8.0,0,2,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.7,7.6,2.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,16800,1,0,0,0,0,0,0,0,0,1,0,1,0,7.3,12.4,3.8,0.0,0,0,0,0,0,1,0,0,0,1,0,0
2,0,1,22670,3,600,2198,0,0,0,0,1,0,0,0,1,0,6.3,9.1,2.7,0.0,1,0,0,1,1,0,0,0,0,2,0,1
2,0,0,42480,2,0,19250,1,0,0,0,0,0,0,0,0,0,7.6,12.3,3.9,0.5,0,1,0,0,0,1,1,0,0,0,0,1
1,2,0,58500,3,0,87750,0,0,1,0,0,0,0,1,1,0,5.6,9.0,3.2,0.0,0,0,0,0,0,3,1,0,2,0,0,0
3,2,1,74701,6,2400,44200,0,0,0,1,0,0,0,1,1,0,4.9,8.9,1.7,0.0,0,2,1,1,2,0,2,0,0,3,1,0
2,1,2,87660,5,600,0,0,1,0,0,0,0,0,0,1,0,4.5,6.1,2.8,0.5,0,0,0,1,0,4,4,0,1,0,0,0
2,1,0,92300,3,0,68300,0,0,0,0,0,1,0,0,1,0,4.7,11.8,-0.8,0.5,0,0,0,1,1,1,3,0,0,0,0,0
0,3,0,102300,3,0,72300,0,0,0,0,0,0,1,0,1,1,-0.3,3.7,-2.9,0.0,0,0,0,1,0,2,1,2,0,0,0,0
0,1,2,53800,3,0,43000,0,0,0,0,1,0,0,0,1,1,3.0,8.5,-3.4,0.0,0,0,1,0,1,1,0,0,1,1,1,0
4,0,2,89780,6,600,92200,1,0,0,0,0,0,0,0,1,1,3.8,6.6,1.5,0.0,0,1,1,0,2,2,3,0,0,3,0,0
2,2,0,60380,4,0,32857,0,0,1,0,0,0,0,1,1,1,3.7,8.3,0.4,0.0,0,1,1,0,0,2,2,1,1,0,0,0
0,1,0,6200,1,600,0,0,0,0,1,0,0,0,1,1,0,3.4,8.8,-1.6,0.0,0,1,0,0,0,0,0,0,1,0,0,0
2,0,0,35220,2,0,0,0,1,0,0,0,0,0,0,1,0,4.2,10.0,-0.7,0.0,0,1,0,0,0,1,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6,9.0,1.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,59800,3,0,12240,0,0,0,0,0,0,1,0,0,0,6.8,13.1,-0.7,0.0,0,0,2,0,0,1,1,1,0,1,0,0
1,1,1,54000,3,0,16200,0,0,0,0,1,0,0,0,0,0,6.4,9.2,4.7,0.0,0,0,2,0,0,1,0,1,0,2,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.8,6.2,3.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.5,11.2,2.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,37801,3,600,3181,0,0,0,1,0,0,0,1,1,1,6.8,12.0,1.4,0.0,0,1,2,0,0,0,2,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7.8,13.6,3.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10.5,15.4,6.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,7480,1,600,0,0,0,0,0,0,0,1,0,1,1,8.7,11.7,5.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6.2,10.6,2.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,38800,2,0,15777,1,0,0,0,0,0,0,0,0,1,1.9,3.5,0.0,27.5,0,1,0,1,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,8.7,14.1,2.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,38719,5,600,5795,0,0,0,1,0,0,0,1,1,0,11.0,16.9,4.9,0.0,0,0,3,1,0,1,1,0,2,2,0,0
1,2,0,43481,3,600,0,0,1,0,0,0,0,0,0,1,0,7.7,10.3,4.9,10.5,1,0,0,0,2,0,0,1,1,1,0,0
0,1,1,37400,2,0,0,0,0,0,0,0,1,0,0,1,0,5.6,10.7,3.3,0.0,0,0,0,1,1,0,1,0,1,0,0,0
0,1,0,12000,1,0,0,0,0,0,0,0,0,1,0,1,0,3.5,7.8,0.8,0.0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,17900,1,0,0,0,0,0,0,1,0,0,0,1,0,4.1,9.6,-0.7,0.0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,8800,1,600,0,1,0,0,0,0,0,0,0,1,0,5.7,10.8,0.8,0.0,0,0,0,1,0,0,1,0,0,0,0,0
3,0,2,127900,5,0,27780,0,0,1,0,0,0,0,1,1,0,8.9,15.0,1.8,0.0,0,0,1,1,3,0,3,1,0,1,0,0
0,4,0,46480,4,1200,10649,0,0,0,1,0,0,0,1,1,0,11.8,18.5,6.9,0.0,0,1,3,0,0,0,3,0,0,1,0,0
3,1,5,117299,9,1800,39180,0,1,0,0,0,0,0,0,1,0,9.7,14.7,4.7,0.0,0,3,1,1,2,3,6,1,1,2,0,0
0,1,1,40700,2,0,5610,0,0,0,0,0,1,0,0,0,0,4.7,9.2,2.2,0.0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.5,10.4,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,12600,1,0,1000,0,0,0,0,1,0,0,1,1,0,8.5,14.4,4.6,0.0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.9,12.1,6.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,8800,1,600,704,0,0,1,0,0,0,0,1,1,0,7.5,12.7,4.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,15000,1,0,0,0,0,0,1,0,0,0,1,1,0,6.0,10.7,1.9,0.0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,5700,1,0,1000,0,1,0,0,0,0,0,0,1,0,8.7,15.0,3.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,13800,1,0,0,0,0,0,0,0,1,0,0,1,0,11.6,19.4,3.1,0.0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,14600,1,0,4380,0,0,0,0,0,0,1,0,1,0,13.8,19.4,7.3,0.0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.8,20.0,6.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,22480,2,600,0,1,0,0,0,0,0,0,0,0,0,7.8,13.4,3.6,0.0,0,0,1,0,0,1,0,0,1,0,1,0
9,4,17,278880,30,0,15777,0,0,1,0,0,0,0,1,1,0,10.5,17.4,5.0,0.0,0,6,7,5,6,7,12,0,7,4,8,0
6,1,4,154280,11,0,9400,0,0,0,1,0,0,0,1,1,1,9.5,13.1,6.9,0.0,1,1,1,3,4,2,5,4,2,0,1,0
2,4,4,183551,10,1200,7500,0,1,0,0,0,0,0,0,1,1,9.9,15.0,6.8,1.0,0,0,3,3,2,2,5,1,2,1,1,0
1,2,5,46740,8,600,3000,0,0,0,0,0,1,0,0,1,1,12.1,18.8,6.5,0.0,0,3,3,1,0,1,3,1,0,0,4,0
3,0,7,110650,10,0,6000,0,0,0,0,0,0,1,0,1,1,14.0,21.3,7.2,0.0,1,1,1,3,1,3,3,3,1,2,1,0
4,0,6,85350,10,0,4054,0,0,0,0,1,0,0,0,1,1,15.9,22.2,9.4,0.0,0,2,2,4,1,1,2,1,3,3,1,0
2,3,6,117745,11,0,7888,1,0,0,0,0,0,0,0,0,1,17.3,22.9,12.5,1.0,0,3,2,2,4,0,4,1,1,3,2,0
0,0,1,17820,1,0,891,0,0,1,0,0,0,0,1,1,1,14.7,20.8,9.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,2,12915,2,1200,0,0,0,0,1,0,0,0,1,1,0,14.5,18.8,9.7,0.0,0,1,1,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.9,16.7,9.7,9.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,31180,3,600,111,0,0,0,0,0,1,0,0,1,0,10.0,14.6,7.1,0.0,0,1,0,2,0,0,0,1,0,1,1,0
1,0,1,30600,2,0,1500,0,0,0,0,0,0,1,0,1,0,12.3,17.9,6.8,0.0,0,0,1,1,0,0,1,0,0,0,1,0
0,0,2,19690,2,0,0,0,0,0,0,1,0,0,0,1,0,14.5,20.9,8.5,0.0,0,1,0,1,0,0,0,0,0,0,2,0
1,1,1,36700,3,600,0,1,0,0,0,0,0,0,0,1,0,12.5,15.1,9.5,0.0,0,0,2,1,0,0,1,0,0,2,0,0
0,2,1,42220,3,0,7980,0,0,1,0,0,0,0,1,1,0,8.1,9.5,6.9,32.0,0,1,2,0,0,0,1,0,1,1,0,0
0,0,1,6199,1,600,0,0,0,0,1,0,0,0,1,1,0,10.0,15.5,4.4,0.0,0,1,0,0,0,0,0,0,0,1,0,0
0,3,5,89910,8,1800,53130,0,1,0,0,0,0,0,0,1,0,13.1,19.2,6.1,0.0,0,3,1,1,0,3,0,0,5,3,0,0
1,0,1,16080,2,0,0,0,0,0,0,0,1,0,1,0,0,14.7,18.5,10.8,0.0,1,0,1,0,0,0,0,0,1,0,0,1
1,1,1,22640,3,600,6425,0,0,0,0,0,0,1,0,1,1,17.2,23.8,12.4,0.0,0,2,0,0,0,1,1,0,2,0,0,0
0,1,2,33500,3,600,0,0,0,0,0,1,0,0,0,1,1,16.5,19.7,13.9,14.5,0,1,1,1,0,0,1,0,1,0,1,0
1,0,1,27260,2,600,6000,1,0,0,0,0,0,0,0,1,1,18.1,25.0,13.8,15.5,0,0,1,0,1,0,1,0,0,0,1,0
1,0,3,106500,4,0,43410,0,0,1,0,0,0,0,1,1,1,11.0,14.1,9.4,26.0,0,0,0,0,2,2,2,1,0,0,1,0
0,1,2,28780,3,1200,0,0,0,0,1,0,0,0,1,1,1,11.4,12.5,10.4,27.0,0,1,0,2,0,0,1,0,2,0,0,0
0,0,1,20000,1,0,0,0,1,0,0,0,0,0,0,1,1,13.4,16.9,11.2,0.0,0,0,0,0,1,0,0,0,1,0,0,0
1,2,0,39660,3,600,952,0,0,0,0,0,1,0,0,1,1,10.2,13.4,7.5,3.0,0,1,1,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.6,18.6,8.3,15.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.1,19.7,10.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,17700,1,0,0,1,0,0,0,0,0,0,0,0,0,15.0,20.1,10.4,0.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,3,37440,3,0,7410,0,0,1,0,0,0,0,1,1,0,16.0,23.3,10.3,0.0,0,1,0,1,1,0,0,0,1,0,2,0
0,0,1,10000,1,0,0,0,0,0,1,0,0,0,1,1,0,14.1,19.0,11.1,0.0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,7920,1,600,0,0,1,0,0,0,0,0,0,1,0,12.8,18.4,9.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,2,34400,3,600,0,0,0,0,0,0,1,0,0,0,0,14.0,21.0,7.7,0.0,0,2,0,1,0,0,0,0,1,2,0,0
0,1,2,35110,3,600,9300,0,0,0,0,0,0,1,0,1,0,16.1,21.8,9.8,0.0,0,0,2,1,0,0,0,0,1,1,1,0
0,0,1,23430,1,0,1000,0,0,0,0,1,0,0,0,1,0,18.8,23.4,16.3,0.0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18.5,21.3,17.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,14.6,21.1,9.1,3.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,11.8,17.7,6.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,40839,5,1800,0,0,1,0,0,0,0,0,0,1,1,14.6,21.6,7.4,0.0,0,2,3,0,0,0,2,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18.2,25.0,10.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,34500,2,0,2000,0,0,0,0,0,0,1,0,1,1,19.2,24.5,14.3,0.0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,0,19600,1,0,0,0,0,0,0,1,0,0,0,1,1,16.1,21.3,10.6,0.0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,18.2,22.5,13.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,37399,4,1200,0,0,0,1,0,0,0,0,1,1,1,14.3,18.0,12.8,33.0,0,0,3,0,1,0,1,0,1,2,0,0
0,0,3,58600,3,600,1111,0,0,0,1,0,0,0,1,1,1,16.2,24.5,13.0,13.5,0,1,0,0,0,2,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15.1,20.3,10.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13.6,21.0,9.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18.0,24.9,10.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.4,26.0,16.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,46201,2,600,0,1,0,0,0,0,0,0,0,0,0,21.6,26.8,17.9,0.0,0,1,0,0,0,1,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,14.9,18.4,12.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,12000,1,0,1000,0,0,0,1,0,0,0,1,1,0,14.2,20.5,10.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,12430,1,0,0,0,1,0,0,0,0,0,0,1,1,13.2,16.0,11.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,25700,2,0,19420,0,0,0,0,0,1,0,0,1,1,14.1,19.1,8.5,0.0,0,0,1,0,1,0,0,0,2,0,0,0
0,0,1,12500,1,0,0,0,0,0,0,0,0,1,0,1,1,15.6,19.7,13.4,23.5,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,15800,1,0,1000,0,0,0,0,1,0,0,0,1,1,17.2,23.8,11.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,18.7,24.1,13.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4110,1,600,200,0,0,1,0,0,0,0,1,1,1,19.4,23.8,15.3,1.0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,1,36799,2,0,1200,0,0,0,1,0,0,0,1,1,0,19.7,22.0,17.0,3.0,0,0,0,1,0,1,1,0,0,1,0,0
0,0,2,23190,2,600,0,0,1,0,0,0,0,0,0,1,0,17.8,22.5,13.4,1.0,0,0,1,1,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,17.4,23.0,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,29300,2,0,0,0,0,0,0,0,0,1,1,1,0,17.8,23.4,11.8,0.0,0,0,0,0,0,2,0,0,0,2,0,0
0,0,1,24300,1,0,0,0,0,0,0,1,0,0,1,1,0,19.7,25.7,13.8,0.0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,21.1,26.6,15.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,18200,1,0,0,0,0,1,0,0,0,0,1,1,0,23.0,27.9,19.6,0.0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,3,26785,3,1200,0,0,0,0,1,0,0,0,1,1,0,17.6,22.3,12.5,43.5,0,1,1,1,0,0,2,0,0,1,0,0
